fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,color
0.076,1.58,0,0.021,0.137,0.05,0.09,0.99476,0.035,0.4,0.109,3,Red
0.052000000000000005,0.645,0,0.0215,0.08,0.15,0.28,0.99444,0.0378,0.61,0.125,6,Red
0.067,0.86,0.07,0.02,0.1,0.2,0.57,0.99598,0.036000000000000004,0.74,0.11699999999999999,6,Red
0.091,0.37,0.32,0.021,0.064,0.04,0.15,0.99576,0.033,0.8,0.11199999999999999,6,Red
0.08,0.28,0.44,0.018000000000000002,0.081,0.28,0.68,0.99501,0.0336,0.66,0.11199999999999999,5,Red
0.076,0.79,0.21,0.023,0.087,0.21,0.68,0.9955,0.031200000000000002,0.44,0.092,5,Red
0.075,0.61,0.26,0.019,0.073,0.24,0.88,0.99612,0.033,0.53,0.098,5,Red
0.09699999999999999,0.69,0.32,0.025,0.088,0.22,0.91,0.9979,0.0329,0.62,0.10099999999999999,5,Red
0.068,0.68,0.09,0.039,0.068,0.15,0.29,0.99524,0.0341,0.52,0.111,4,Red
0.09699999999999999,0.69,0.32,0.025,0.088,0.22,0.91,0.9979,0.0329,0.62,0.10099999999999999,5,Red
0.07,0.62,0.1,0.013999999999999999,0.071,0.27,0.63,0.996,0.032799999999999996,0.61,0.092,5,Red
0.075,0.61,0.26,0.019,0.073,0.24,0.88,0.99612,0.033,0.53,0.098,5,Red
0.065,0.51,0.15,0.03,0.064,0.12,0.27,0.9929,0.0333,0.59,0.128,6,Red
0.08,1.18,0.21,0.019,0.083,0.14,0.41,0.99532,0.0334,0.47,0.105,5,Red
0.07,0.36,0.21,0.023,0.086,0.2,0.65,0.99558,0.034,0.54,0.10099999999999999,6,Red
0.07,0.36,0.21,0.024,0.086,0.24,0.69,0.99556,0.034,0.53,0.10099999999999999,6,Red
0.075,0.63,0.27,0.02,0.083,0.17,0.91,0.99616,0.0326,0.58,0.098,6,Red
0.054000000000000006,0.74,0,0.012,0.041,0.16,0.46,0.99258,0.0401,0.59,0.125,6,Red
0.099,0.44,0.46,0.022000000000000002,0.091,0.1,0.41,0.99638,0.0318,0.69,0.11900000000000001,6,Red
0.075,0.63,0.27,0.02,0.083,0.17,0.91,0.99616,0.0326,0.58,0.098,6,Red
0.091,0.76,0.68,0.017,0.414,0.18,0.64,0.99652,0.028999999999999998,1.33,0.091,6,Red
0.09699999999999999,0.66,0.34,0.026000000000000002,0.094,0.12,0.88,0.99796,0.0326,0.66,0.10099999999999999,5,Red
0.05,0.74,0,0.012,0.041,0.16,0.46,0.99258,0.0401,0.59,0.125,6,Red
0.091,0.34,0.42,0.018000000000000002,0.058,0.09,0.18,0.99392,0.0318,0.55,0.114,5,Red
0.091,0.36,0.39,0.018000000000000002,0.06,0.21,0.55,0.99495,0.0318,0.82,0.11,7,Red
0.067,0.46,0.24,0.017,0.077,0.18,0.34,0.9948,0.0339,0.6,0.106,6,Red
0.067,0.46,0.24,0.017,0.077,0.18,0.34,0.9948,0.0339,0.6,0.106,6,Red
0.067,0.46,0.24,0.017,0.077,0.18,0.34,0.9948,0.0339,0.6,0.106,6,Red
0.067,0.46,0.24,0.017,0.077,0.18,0.34,0.9948,0.0339,0.6,0.106,6,Red
0.065,0.52,0.11,0.018000000000000002,0.073,0.13,0.38,0.9955,0.0334,0.52,0.09300000000000001,5,Red
0.07400000000000001,0.6,0.26,0.021,0.083,0.17,0.91,0.99616,0.0329,0.56,0.098,6,Red
0.07400000000000001,0.6,0.26,0.021,0.083,0.17,0.91,0.99616,0.0329,0.56,0.098,6,Red
0.078,0.87,0.26,0.038,0.107,0.31,0.67,0.99668,0.0326,0.46,0.092,5,Red
0.084,0.39,0.1,0.017,0.075,0.06,0.25,0.99581,0.030899999999999997,0.43,0.09699999999999999,6,Red
0.091,0.775,0.22,0.022000000000000002,0.079,0.12,0.48,0.9976,0.0318,0.51,0.096,5,Red
0.07200000000000001,0.835,0,0.02,0.166,0.04,0.11,0.99608,0.0339,0.52,0.1,5,Red
0.066,0.58,0.02,0.024,0.069,0.19,0.4,0.99387,0.0338,0.66,0.126,6,Red
0.06,0.5,0,0.013999999999999999,0.057,0.15,0.26,0.99448,0.0336,0.45,0.095,5,Red
0.06,0.5,0,0.013999999999999999,0.057,0.15,0.26,0.99448,0.0336,0.45,0.095,5,Red
0.06,0.5,0,0.013999999999999999,0.057,0.15,0.26,0.99448,0.0336,0.45,0.095,5,Red
0.075,0.51,0.02,0.017,0.084,0.13,0.31,0.99538,0.0336,0.54,0.105,6,Red
0.075,0.51,0.02,0.017,0.084,0.13,0.31,0.99538,0.0336,0.54,0.105,6,Red
0.075,0.51,0.02,0.017,0.084,0.13,0.31,0.99538,0.0336,0.54,0.105,6,Red
0.076,0.54,0.02,0.017,0.085,0.17,0.31,0.99589,0.0337,0.51,0.10400000000000001,6,Red
0.075,0.51,0.02,0.017,0.084,0.13,0.31,0.99538,0.0336,0.54,0.105,6,Red
0.115,0.42,0.48,0.026000000000000002,0.077,0.08,0.2,0.99852,0.030899999999999997,0.53,0.11,5,Red
0.08199999999999999,0.44,0.24,0.023,0.063,0.1,0.28,0.99613,0.0325,0.53,0.102,6,Red
0.061,0.59,0.01,0.021,0.056,0.05,0.13,0.99472,0.0352,0.56,0.114,5,Red
0.07200000000000001,0.655,0.03,0.018000000000000002,0.078,0.07,0.12,0.99587,0.0334,0.39,0.095,5,Red
0.07200000000000001,0.655,0.03,0.018000000000000002,0.078,0.07,0.12,0.99587,0.0334,0.39,0.095,5,Red
0.069,0.57,0,0.027999999999999997,0.081,0.21,0.41,0.99518,0.0341,0.52,0.10800000000000001,5,Red
0.09,0.6,0.29,0.02,0.069,0.32,0.73,0.99654,0.0334,0.57,0.1,5,Red
0.07200000000000001,0.62,0.01,0.023,0.065,0.08,0.46,0.99332,0.0332,0.51,0.11800000000000001,6,Red
0.076,0.645,0.03,0.019,0.086,0.14,0.57,0.9969,0.0337,0.46,0.10300000000000001,5,Red
0.076,0.645,0.03,0.019,0.086,0.14,0.57,0.9969,0.0337,0.46,0.10300000000000001,5,Red
0.07200000000000001,0.58,0.03,0.023,0.077,0.07,0.28,0.99568,0.0335,0.52,0.1,5,Red
0.061,0.32,0.25,0.018000000000000002,0.086,0.05,0.32,0.99464,0.0336,0.44,0.10099999999999999,5,Red
0.061,0.34,0.25,0.018000000000000002,0.084,0.04,0.28,0.99464,0.0336,0.44,0.10099999999999999,5,Red
0.073,0.43,0.24,0.025,0.078,0.27,0.67,0.99648,0.036000000000000004,0.59,0.111,6,Red
0.07400000000000001,0.64,0.17,0.054000000000000006,0.168,0.52,0.98,0.99736,0.032799999999999996,0.5,0.095,5,Red
0.11599999999999999,0.475,0.4,0.013999999999999999,0.091,0.06,0.28,0.99704,0.030699999999999998,0.65,0.100333333333333,6,Red
0.092,0.54,0.31,0.023,0.112,0.11,0.38,0.99699,0.032400000000000005,0.56,0.109,5,Red
0.083,0.85,0.14,0.025,0.093,0.13,0.54,0.99724,0.0336,0.54,0.10099999999999999,5,Red
0.11599999999999999,0.475,0.4,0.013999999999999999,0.091,0.06,0.28,0.99704,0.030699999999999998,0.65,0.100333333333333,6,Red
0.08,0.83,0.27,0.02,0.08,0.11,0.63,0.99652,0.0329,0.48,0.098,4,Red
0.07200000000000001,0.605,0.02,0.019,0.096,0.1,0.31,0.995,0.0346,0.53,0.11800000000000001,6,Red
0.078,0.5,0.09,0.022000000000000002,0.115,0.1,0.42,0.9971,0.0318,0.62,0.095,5,Red
0.073,0.74,0.08,0.017,0.094,0.1,0.45,0.99576,0.032400000000000005,0.5,0.098,5,Red
0.069,0.54,0.3,0.022000000000000002,0.088,0.09,1.05,0.99725,0.0325,1.18,0.105,6,Red
0.08,0.77,0.32,0.021,0.079,0.16,0.74,0.99656,0.0327,0.5,0.098,6,Red
0.066,0.61,0,0.016,0.069,0.04,0.08,0.99396,0.0333,0.37,0.10400000000000001,4,Red
0.087,0.78,0.51,0.017,0.415,0.12,0.66,0.99623,0.03,1.17,0.092,5,Red
0.075,0.58,0.56,0.031,0.153,0.05,0.14,0.99476,0.0321,1.03,0.11599999999999999,6,Red
0.087,0.78,0.51,0.017,0.415,0.12,0.66,0.99623,0.03,1.17,0.092,5,Red
0.077,0.75,0.27,0.038,0.11,0.34,0.89,0.99664,0.032400000000000005,0.45,0.09300000000000001,5,Red
0.068,0.815,0,0.012,0.267,0.16,0.29,0.99471,0.0332,0.51,0.098,3,Red
0.07200000000000001,0.56,0.26,0.02,0.083,0.13,1,0.99586,0.0326,0.52,0.099,5,Red
0.08199999999999999,0.885,0.2,0.013999999999999999,0.086,0.07,0.31,0.9946,0.0311,0.46,0.1,5,Red
0.052000000000000005,0.49,0.26,0.023,0.09,0.23,0.74,0.9953,0.0371,0.62,0.122,6,Red
0.07200000000000001,0.45,0.15,0.02,0.078,0.1,0.28,0.99609,0.0329,0.51,0.099,6,Red
0.075,0.57,0.02,0.026000000000000002,0.077,0.11,0.35,0.99557,0.0336,0.62,0.10800000000000001,6,Red
0.075,0.57,0.02,0.026000000000000002,0.077,0.11,0.35,0.99557,0.0336,0.62,0.10800000000000001,6,Red
0.068,0.83,0.09,0.018000000000000002,0.074,0.04,0.25,0.99534,0.0338,0.45,0.096,5,Red
0.08,0.6,0.22,0.021,0.08,0.25,1.05,0.99613,0.033,0.49,0.099,5,Red
0.08,0.6,0.22,0.021,0.08,0.25,1.05,0.99613,0.033,0.49,0.099,5,Red
0.071,0.755,0.15,0.018000000000000002,0.107,0.2,0.84,0.99593,0.0319,0.5,0.095,5,Red
0.08,0.81,0.25,0.034,0.076,0.34,0.85,0.99668,0.0319,0.42,0.092,5,Red
0.07400000000000001,0.64,0.07,0.018000000000000002,0.1,0.08,0.23,0.9961,0.033,0.58,0.096,5,Red
0.07400000000000001,0.64,0.07,0.018000000000000002,0.1,0.08,0.23,0.9961,0.033,0.58,0.096,5,Red
0.066,0.64,0.31,0.061,0.083,0.07,0.49,0.99718,0.0335,0.68,0.10300000000000001,5,Red
0.067,0.48,0.02,0.022000000000000002,0.08,0.36,1.11,0.99524,0.031,0.53,0.09699999999999999,5,Red
0.06,0.49,0,0.023,0.068,0.15,0.33,0.99292,0.0358,0.59,0.125,6,Red
0.08,0.64,0.22,0.024,0.094,0.05,0.33,0.99612,0.0337,0.58,0.11,5,Red
0.071,0.62,0.06,0.013000000000000001,0.07,0.05,0.12,0.9942,0.0317,0.48,0.098,5,Red
0.08,0.52,0.25,0.02,0.078,0.19,0.59,0.99612,0.033,0.48,0.102,5,Red
0.064,0.57,0.14,0.039,0.07,0.27,0.73,0.99669,0.0332,0.48,0.092,5,Red
0.086,0.685,0.1,0.016,0.092,0.03,0.12,0.99745,0.0331,0.65,0.0955,6,Red
0.087,0.675,0.1,0.016,0.09,0.04,0.11,0.99745,0.0331,0.65,0.0955,5,Red
0.073,0.59,0.26,0.02,0.08,0.17,1.04,0.99584,0.032799999999999996,0.52,0.099,5,Red
0.07,0.6,0.12,0.022000000000000002,0.083,0.13,0.28,0.9966,0.0352,0.62,0.102,7,Red
0.07200000000000001,0.67,0,0.022000000000000002,0.068,0.1,0.24,0.9956,0.0342,0.72,0.111,6,Red
0.079,0.69,0.21,0.021,0.08,0.33,1.41,0.9962,0.0325,0.51,0.099,5,Red
0.079,0.69,0.21,0.021,0.08,0.33,1.41,0.9962,0.0325,0.51,0.099,5,Red
0.076,0.3,0.42,0.02,0.052,0.06,0.24,0.9963,0.0344,0.82,0.11900000000000001,6,Red
0.07200000000000001,0.33,0.33,0.017,0.061,0.03,0.13,0.996,0.0323,1.1,0.1,8,Red
0.08,0.5,0.39,0.026000000000000002,0.082,0.12,0.46,0.9985,0.034300000000000004,0.62,0.107,6,Red
0.077,0.28,0.3,0.02,0.062,0.18,0.34,0.9952,0.032799999999999996,0.9,0.113,7,Red
0.08199999999999999,0.24,0.34,0.051,0.062,0.08,0.22,0.9974,0.0322,0.94,0.109,6,Red
0.06,0.51,0,0.021,0.064,0.4,0.54,0.995,0.0354,0.93,0.107,6,Red
0.081,0.29,0.36,0.022000000000000002,0.048,0.35,0.53,0.995,0.0327,1.01,0.124,7,Red
0.06,0.51,0,0.021,0.064,0.4,0.54,0.995,0.0354,0.93,0.107,6,Red
0.066,0.96,0,0.018000000000000002,0.082,0.05,0.16,0.9936,0.035,0.44,0.11900000000000001,6,Red
0.064,0.47,0.4,0.024,0.071,0.08,0.19,0.9963,0.0356,0.73,0.106,6,Red
0.08199999999999999,0.24,0.34,0.051,0.062,0.08,0.22,0.9974,0.0322,0.94,0.109,6,Red
0.099,0.57,0.25,0.02,0.104,0.12,0.89,0.9963,0.0304,0.9,0.10099999999999999,5,Red
0.1,0.32,0.59,0.022000000000000002,0.077,0.03,0.15,0.9994,0.032,0.78,0.096,5,Red
0.062,0.58,0,0.016,0.065,0.08,0.18,0.9966,0.0356,0.84,0.094,5,Red
0.1,0.32,0.59,0.022000000000000002,0.077,0.03,0.15,0.9994,0.032,0.78,0.096,5,Red
0.073,0.34,0.33,0.025,0.064,0.21,0.37,0.9952,0.0335,0.77,0.121,7,Red
0.078,0.53,0.01,0.016,0.077,0.03,0.19,0.995,0.0316,0.46,0.098,5,Red
0.077,0.64,0.21,0.022000000000000002,0.077,0.32,1.33,0.9956,0.0327,0.45,0.099,5,Red
0.078,0.53,0.01,0.016,0.077,0.03,0.19,0.995,0.0316,0.46,0.098,5,Red
0.075,0.4,0.18,0.016,0.079,0.24,0.58,0.9965,0.0334,0.58,0.094,5,Red
0.07,0.54,0,0.021,0.079,0.39,0.55,0.9956,0.0339,0.84,0.114,6,Red
0.064,0.53,0.09,0.039,0.123,0.14,0.31,0.9968,0.035,0.67,0.11,4,Red
0.083,0.26,0.37,0.013999999999999999,0.076,0.08,0.23,0.9974,0.0326,0.7,0.096,6,Red
0.083,0.26,0.37,0.013999999999999999,0.076,0.08,0.23,0.9974,0.0326,0.7,0.096,6,Red
0.077,0.23,0.37,0.018000000000000002,0.046,0.23,0.6,0.9971,0.0341,0.71,0.121,6,Red
0.076,0.41,0.33,0.025,0.078,0.06,0.23,0.9957,0.033,0.58,0.11199999999999999,5,Red
0.078,0.64,0,0.019,0.072,0.27,0.55,0.9962,0.0331,0.63,0.11,5,Red
0.079,0.18,0.4,0.022000000000000002,0.049,0.38,0.67,0.996,0.0333,0.93,0.113,5,Red
0.07400000000000001,0.41,0.24,0.018000000000000002,0.066,0.18,0.47,0.9956,0.0337,0.62,0.10400000000000001,5,Red
0.076,0.43,0.31,0.021,0.069,0.13,0.74,0.9958,0.0326,0.54,0.099,6,Red
0.059000000000000004,0.44,0,0.016,0.042,0.03,0.11,0.9944,0.0348,0.85,0.11699999999999999,6,Red
0.061,0.4,0.16,0.018000000000000002,0.069,0.11,0.25,0.9955,0.0342,0.74,0.10099999999999999,7,Red
0.102,0.54,0.37,0.154,0.214,0.55,0.95,1.00369,0.0318,0.77,0.09,6,Red
0.102,0.54,0.37,0.154,0.214,0.55,0.95,1.00369,0.0318,0.77,0.09,6,Red
0.1,0.38,0.38,0.016,0.169,0.27,0.9,0.99914,0.0315,0.65,0.085,5,Red
0.068,0.915,0.29,0.048,0.07,0.15,0.39,0.99577,0.0353,0.54,0.111,5,Red
0.07,0.59,0,0.017,0.052,0.03,0.08,0.996,0.0341,0.47,0.10300000000000001,5,Red
0.073,0.67,0.02,0.022000000000000002,0.072,0.31,0.92,0.99566,0.0332,0.68,0.110666666666667,6,Red
0.07200000000000001,0.37,0.32,0.02,0.062,0.15,0.28,0.9947,0.0323,0.73,0.113,7,Red
0.07400000000000001,0.785,0.19,0.052000000000000005,0.094,0.19,0.98,0.99713,0.0316,0.52,0.0956666666666667,6,Red
0.069,0.63,0.02,0.019,0.078,0.18,0.3,0.99712,0.034,0.75,0.098,5,Red
0.069,0.58,0.2,0.0175,0.058,0.08,0.22,0.99322,0.0338,0.49,0.11699999999999999,5,Red
0.073,0.67,0.02,0.022000000000000002,0.072,0.31,0.92,0.99566,0.0332,0.68,0.111,6,Red
0.07400000000000001,0.785,0.19,0.052000000000000005,0.094,0.19,0.98,0.99713,0.0316,0.52,0.096,6,Red
0.069,0.63,0.02,0.019,0.078,0.18,0.3,0.99712,0.034,0.75,0.098,5,Red
0.068,0.67,0,0.019,0.08,0.22,0.39,0.99701,0.034,0.74,0.09699999999999999,5,Red
0.069,0.58,0.01,0.019,0.08,0.4,0.54,0.99683,0.034,0.73,0.09699999999999999,5,Red
0.07200000000000001,0.38,0.31,0.02,0.056,0.15,0.29,0.99472,0.0323,0.76,0.113,8,Red
0.07200000000000001,0.37,0.32,0.02,0.062,0.15,0.28,0.9947,0.0323,0.73,0.113,7,Red
0.078,0.32,0.44,0.027000000000000003,0.104,0.08,0.17,0.99732,0.0333,0.78,0.11,7,Red
0.066,0.58,0.02,0.02,0.062,0.37,0.53,0.99374,0.0335,0.76,0.11599999999999999,7,Red
0.076,0.49,0.33,0.019,0.074,0.27,0.85,0.99706,0.0341,0.58,0.09,5,Red
0.11699999999999999,0.45,0.63,0.022000000000000002,0.073,0.07,0.23,0.99974,0.0321,0.69,0.109,6,Red
0.065,0.9,0,0.016,0.052,0.09,0.17,0.99467,0.035,0.63,0.109,6,Red
0.06,0.54,0.06,0.018000000000000002,0.05,0.38,0.89,0.99236,0.033,0.5,0.10550000000000001,6,Red
0.076,0.49,0.33,0.019,0.074,0.27,0.85,0.99706,0.0341,0.58,0.09,5,Red
0.084,0.29,0.4,0.017,0.067,0.08,0.2,0.99603,0.0339,0.6,0.105,5,Red
0.079,0.2,0.35,0.017,0.054,0.07,0.15,0.99458,0.0332,0.8,0.11900000000000001,7,Red
0.064,0.42,0.09,0.023,0.054,0.34,0.64,0.99724,0.0341,0.68,0.10400000000000001,6,Red
0.062,0.785,0,0.021,0.06,0.06,0.13,0.99664,0.0359,0.61,0.1,4,Red
0.068,0.64,0.03,0.023,0.075,0.14,0.31,0.99545,0.0336,0.58,0.10400000000000001,6,Red
0.069,0.63,0.01,0.024,0.076,0.14,0.39,0.99522,0.0334,0.53,0.10800000000000001,6,Red
0.068,0.59,0.1,0.017,0.063,0.34,0.53,0.9958,0.0341,0.67,0.09699999999999999,5,Red
0.068,0.59,0.1,0.017,0.063,0.34,0.53,0.9958,0.0341,0.67,0.09699999999999999,5,Red
0.073,0.48,0.32,0.021,0.062,0.31,0.54,0.99728000000000006,0.033,0.65,0.1,7,Red
0.067,1.04,0.08,0.023,0.067,0.19,0.32,0.99648,0.0352,0.57,0.11,4,Red
0.073,0.48,0.32,0.021,0.062,0.31,0.54,0.99728000000000006,0.033,0.65,0.1,7,Red
0.073,0.98,0.05,0.021,0.061,0.2,0.49,0.99705,0.0331,0.55,0.09699999999999999,3,Red
0.1,0.69,0.11,0.013999999999999999,0.084,0.08,0.24,0.99578,0.0288,0.47,0.09699999999999999,5,Red
0.067,0.7,0.08,0.0375,0.067,0.08,0.16,0.99334,0.034300000000000004,0.52,0.126,5,Red
0.076,0.35,0.6,0.026000000000000002,0.073,0.23,0.44,0.99656,0.0338,0.79,0.111,6,Red
0.061,0.6,0.08,0.018000000000000002,0.071,0.14,0.45,0.99336,0.0338,0.54,0.11,5,Red
0.099,0.5,0.5,0.138,0.205,0.48,0.82,1.00242,0.0316,0.75,0.08800000000000001,5,Red
0.053,0.47,0.11,0.022000000000000002,0.048,0.16,0.89,0.99182,0.0354,0.88,0.135666666666667,7,Red
0.099,0.5,0.5,0.138,0.205,0.48,0.82,1.00242,0.0316,0.75,0.08800000000000001,5,Red
0.053,0.47,0.11,0.022000000000000002,0.048,0.16,0.89,0.99182,0.0354,0.88,0.136,7,Red
0.071,0.875,0.05,0.057,0.082,0.03,0.14,0.99808,0.034,0.52,0.102,3,Red
0.08199999999999999,0.28,0.6,0.03,0.104,0.1,0.22,0.99828,0.0339,0.68,0.106,5,Red
0.055999999999999994,0.62,0.03,0.015,0.08,0.06,0.13,0.99498,0.0366,0.62,0.10099999999999999,4,Red
0.08199999999999999,0.28,0.6,0.03,0.104,0.1,0.22,0.99828,0.0339,0.68,0.106,5,Red
0.07200000000000001,0.58,0.54,0.021,0.114,0.03,0.09,0.99719,0.0333,0.57,0.10300000000000001,4,Red
0.081,0.33,0.44,0.015,0.042,0.06,0.12,0.99542,0.0335,0.61,0.107,5,Red
0.068,0.91,0.06,0.02,0.06,0.04,0.11,0.99592,0.0353,0.64,0.109,4,Red
0.07,0.655,0.16,0.021,0.074,0.08,0.25,0.99606,0.0337,0.55,0.09699999999999999,5,Red
0.068,0.68,0.21,0.021,0.07,0.09,0.23,0.99546,0.0338,0.6,0.10300000000000001,5,Red
0.06,0.64,0.05,0.019,0.066,0.09,0.17,0.99496,0.0352,0.78,0.106,5,Red
0.055999999999999994,0.54,0.04,0.017,0.049,0.05,0.13,0.9942,0.037200000000000004,0.58,0.114,5,Red
0.062,0.57,0.1,0.021,0.048,0.04,0.11,0.99448,0.0344,0.76,0.10800000000000001,6,Red
0.071,0.22,0.49,0.018000000000000002,0.039,0.08,0.18,0.99344,0.0339,0.56,0.124,6,Red
0.055999999999999994,0.54,0.04,0.017,0.049,0.05,0.13,0.9942,0.037200000000000004,0.58,0.114,5,Red
0.062,0.65,0.06,0.016,0.05,0.06,0.18,0.99348,0.035699999999999996,0.54,0.1195,5,Red
0.077,0.54,0.26,0.019,0.089,0.23,1.47,0.99636,0.0326,0.59,0.09699999999999999,5,Red
0.064,0.31,0.09,0.013999999999999999,0.066,0.15,0.28,0.99459,0.0342,0.7,0.1,7,Red
0.07,0.43,0.02,0.019,0.08,0.15,0.28,0.99492,0.0335,0.81,0.106,6,Red
0.077,0.54,0.26,0.019,0.089,0.23,1.47,0.99636,0.0326,0.59,0.09699999999999999,5,Red
0.069,0.74,0.03,0.023,0.054,0.07,0.16,0.99508,0.0345,0.63,0.115,6,Red
0.066,0.895,0.04,0.023,0.068,0.07,0.13,0.99582,0.0353,0.58,0.10800000000000001,6,Red
0.069,0.74,0.03,0.023,0.054,0.07,0.16,0.99508,0.0345,0.63,0.115,6,Red
0.075,0.725,0.04,0.015,0.076,0.08,0.15,0.99508,0.0326,0.53,0.096,5,Red
0.078,0.82,0.29,0.043,0.083,0.21,0.64,0.99642,0.0316,0.53,0.094,5,Red
0.073,0.585,0.18,0.024,0.078,0.15,0.6,0.99638,0.0331,0.54,0.098,5,Red
0.062,0.44,0.39,0.025,0.077,0.06,0.14,0.99555,0.0351,0.69,0.11,6,Red
0.075,0.38,0.57,0.023,0.106,0.05,0.12,0.99605,0.0336,0.55,0.114,6,Red
0.067,0.76,0.02,0.018000000000000002,0.078,0.06,0.12,0.996,0.0355,0.63,0.09949999999999999,3,Red
0.068,0.81,0.05,0.02,0.07,0.06,0.14,0.99562,0.0351,0.66,0.10800000000000001,6,Red
0.075,0.38,0.57,0.023,0.106,0.05,0.12,0.99605,0.0336,0.55,0.114,6,Red
0.071,0.27,0.6,0.021,0.074,0.17,0.25,0.99814,0.0338,0.72,0.106,6,Red
0.079,0.18,0.4,0.018000000000000002,0.062,0.07,0.2,0.9941,0.032799999999999996,0.7,0.111,5,Red
0.064,0.36,0.21,0.022000000000000002,0.047,0.26,0.48,0.99661,0.0347,0.77,0.09699999999999999,6,Red
0.071,0.69,0.04,0.021,0.068,0.19,0.27,0.99712,0.0344,0.67,0.098,5,Red
0.064,0.79,0.04,0.022000000000000002,0.061,0.11,0.17,0.99588,0.0353,0.65,0.10400000000000001,6,Red
0.064,0.56,0.15,0.018000000000000002,0.078,0.17,0.65,0.99294,0.0333,0.6,0.105,6,Red
0.069,0.84,0.21,0.040999999999999995,0.074,0.16,0.65,0.99842,0.0353,0.72,0.09233333333333331,6,Red
0.069,0.84,0.21,0.040999999999999995,0.074,0.16,0.65,0.99842,0.0353,0.72,0.0925,6,Red
0.061,0.32,0.25,0.023,0.071,0.23,0.58,0.99633,0.0342,0.97,0.106,5,Red
0.065,0.53,0.06,0.02,0.063,0.29,0.44,0.99489,0.0338,0.83,0.10300000000000001,6,Red
0.07400000000000001,0.47,0.46,0.022000000000000002,0.114,0.07,0.2,0.99647,0.0332,0.63,0.105,5,Red
0.066,0.7,0.08,0.026000000000000002,0.106,0.14,0.27,0.99665,0.0344,0.58,0.102,5,Red
0.065,0.53,0.06,0.02,0.063,0.29,0.44,0.99489,0.0338,0.83,0.10300000000000001,6,Red
0.069,0.48,0.2,0.019,0.082,0.09,0.23,0.99585,0.0339,0.43,0.09050000000000001,4,Red
0.061,0.32,0.25,0.023,0.071,0.23,0.58,0.99633,0.0342,0.97,0.106,5,Red
0.068,0.48,0.25,0.02,0.076,0.29,0.61,0.9953,0.0334,0.6,0.10400000000000001,5,Red
0.06,0.42,0.19,0.02,0.075,0.22,0.47,0.99522,0.0339,0.78,0.1,6,Red
0.067,0.48,0.08,0.021,0.064,0.18,0.34,0.99552,0.0333,0.64,0.09699999999999999,5,Red
0.068,0.47,0.08,0.022000000000000002,0.064,0.18,0.38,0.99553,0.033,0.65,0.096,6,Red
0.071,0.53,0.07,0.017,0.071,0.15,0.24,0.9951,0.0329,0.66,0.10800000000000001,6,Red
0.079,0.29,0.49,0.022000000000000002,0.096,0.21,0.59,0.99714,0.0331,0.67,0.10099999999999999,6,Red
0.071,0.69,0.08,0.021,0.063,0.42,0.52,0.99608,0.0342,0.6,0.102,6,Red
0.066,0.44,0.09,0.022000000000000002,0.063,0.09,0.18,0.99444,0.0342,0.69,0.113,6,Red
0.061,0.705,0.1,0.027999999999999997,0.081,0.13,0.28,0.99631,0.036000000000000004,0.66,0.102,5,Red
0.07200000000000001,0.53,0.13,0.02,0.058,0.18,0.22,0.99573,0.0321,0.68,0.099,6,Red
0.08,0.39,0.3,0.019,0.074,0.32,0.84,0.99717,0.0339,0.61,0.09,5,Red
0.066,0.56,0.14,0.024,0.064,0.13,0.29,0.99397,0.0342,0.62,0.11699999999999999,7,Red
0.07,0.55,0.13,0.022000000000000002,0.075,0.15,0.35,0.9959,0.0336,0.59,0.09699999999999999,6,Red
0.061,0.53,0.08,0.019,0.077,0.24,0.45,0.99528,0.036000000000000004,0.68,0.10300000000000001,6,Red
0.054000000000000006,0.58,0.08,0.019,0.059,0.2,0.31,0.99484,0.035,0.64,0.102,6,Red
0.062,0.64,0.09,0.025,0.081,0.15,0.26,0.99538,0.035699999999999996,0.63,0.12,5,Red
0.07200000000000001,0.39,0.32,0.018000000000000002,0.065,0.34,0.6,0.99714,0.0346,0.78,0.099,5,Red
0.062,0.52,0.08,0.044000000000000004,0.071,0.11,0.32,0.99646,0.0356,0.63,0.11599999999999999,6,Red
0.07400000000000001,0.25,0.29,0.022000000000000002,0.054,0.19,0.49,0.99666,0.034,0.76,0.109,7,Red
0.067,0.855,0.02,0.019,0.064,0.29,0.38,0.99472,0.033,0.56,0.1075,6,Red
0.111,0.44,0.42,0.022000000000000002,0.064,0.14,0.19,0.99758,0.0325,0.57,0.10400000000000001,6,Red
0.084,0.37,0.43,0.023,0.063,0.12,0.19,0.9955,0.0317,0.81,0.11199999999999999,7,Red
0.065,0.63,0.33,0.018000000000000002,0.059,0.16,0.28,0.99531,0.0336,0.64,0.10099999999999999,6,Red
0.07,0.57,0.02,0.02,0.072,0.17,0.26,0.99575,0.0336,0.61,0.102,5,Red
0.063,0.6,0.1,0.016,0.048,0.12,0.26,0.99306,0.0355,0.51,0.121,5,Red
0.11199999999999999,0.4,0.5,0.02,0.099,0.19,0.5,0.99783,0.031,0.58,0.10400000000000001,5,Red
0.07400000000000001,0.36,0.3,0.018000000000000002,0.074,0.17,0.24,0.99419,0.032400000000000005,0.7,0.114,8,Red
0.071,0.68,0,0.023,0.087,0.17,0.26,0.99783,0.0345,0.53,0.095,5,Red
