"","fk_decision_rule_id","fk_factor_id","week"
"7084",6,5,21
"7085",5,1,2
"7086",1,1,30
"7087",7,1,50
"7088",3,1,28
"7089",2,1,5
"7090",2,1,9
"7091",6,4,15
"7092",5,2,29
"7093",9,2,34
"7094",4,2,50
"7095",5,5,51
"7096",5,1,35
"7097",9,4,41
"7098",10,3,6
"7099",6,2,43
"7100",7,2,31
"7101",6,5,42
"7102",3,6,27
"7103",8,2,10
"7104",8,6,13
"7105",7,5,31
"7106",4,3,9
"7107",7,5,45
"7108",3,3,3
"7109",1,2,16
"7110",6,1,27
"7111",3,2,21
"7112",10,5,14
"7113",5,1,2
"7114",3,4,3
"7115",5,6,15
"7116",8,1,12
"7117",5,2,15
"7118",3,2,48
"7119",3,5,7
"7120",6,2,18
"7121",4,2,45
"7122",4,5,35
"7123",5,5,30
"7124",5,5,27
"7125",8,3,15
"7126",4,4,40
"7127",8,2,30
"7128",8,4,8
"7129",5,5,20
"7130",4,5,8
"7131",8,1,10
"7132",3,2,5
"7133",9,4,14
"7134",1,3,7
"7135",10,4,52
"7136",8,5,11
"7137",4,2,22
"7138",1,5,22
"7139",8,2,24
"7140",5,2,19
"7141",10,3,36
"7142",7,5,19
"7143",2,2,6
"7144",3,6,13
"7145",9,5,32
"7146",7,2,21
"7147",10,3,40
"7148",5,3,29
"7149",1,5,40
"7150",9,5,34
"7151",9,1,18
"7152",10,4,42
"7153",4,4,48
"7154",9,3,41
"7155",7,2,19
"7156",3,4,51
"7157",5,4,1
"7158",3,2,33
"7159",8,2,11
"7160",4,4,12
"7161",10,1,49
"7162",3,4,22
"7163",9,4,18
"7164",9,5,24
"7165",6,2,35
"7166",4,4,5
"7167",9,5,21
"7168",4,2,18
"7169",7,1,36
"7170",8,5,41
"7171",3,2,13
"7172",8,3,25
"7173",6,4,13
"7174",5,3,49
"7175",5,5,1
"7176",3,5,32
"7177",3,2,33
"7178",7,3,30
"7179",9,6,49
"7180",6,5,29
"7181",5,3,1
"7182",8,3,21
"7183",9,6,9
"7184",2,4,20
"7185",3,3,47
"7186",4,6,40
"7187",6,1,3
"7188",5,4,5
"7189",6,1,39
"7190",2,5,21
"7191",7,5,42
"7192",6,6,51
"7193",5,6,29
"7194",4,3,24
"7195",8,6,32
"7196",6,4,42
"7197",2,4,43
"7198",8,4,50
"7199",8,5,21
"7200",5,5,3
"7201",6,5,6
"7202",3,6,20
"7203",8,5,46
"7204",6,2,29
"7205",4,1,33
"7206",5,2,33
"7207",6,4,30
"7208",2,5,42
"7209",9,2,39
"7210",4,2,28
"7211",8,3,51
"7212",1,2,32
"7213",1,4,17
"7214",4,5,45
"7215",7,1,36
"7216",7,2,37
"7217",7,2,42
"7218",6,2,50
"7219",5,5,48
"7220",5,2,47
"7221",7,2,27
"7222",9,6,16
"7223",10,4,39
"7224",9,1,49
"7225",5,2,9
"7226",8,4,38
"7227",7,2,16
"7228",8,3,24
"7229",9,2,40
"7230",8,5,50
"7231",3,4,29
"7232",5,5,1
"7233",1,5,12
"7234",1,5,26
"7235",4,2,27
"7236",4,1,38
"7237",6,1,3
"7238",8,6,50
"7239",9,5,8
"7240",8,2,11
"7241",1,6,10
"7242",7,6,32
"7243",3,5,19
"7244",2,2,24
"7245",4,3,51
"7246",7,4,37
"7247",4,1,50
"7248",6,2,30
"7249",3,3,38
"7250",8,2,18
"7251",1,5,18
"7252",8,3,44
"7253",7,2,42
"7254",1,2,28
"7255",10,2,49
"7256",5,4,51
"7257",7,2,23
"7258",3,5,29
"7259",6,4,47
"7260",2,2,12
"7261",6,3,36
"7262",10,4,6
"7263",1,1,50
"7264",2,5,2
"7265",1,5,49
"7266",9,1,6
"7267",4,3,44
"7268",7,3,46
"7269",3,1,41
"7270",4,4,39
"7271",9,3,16
"7272",3,4,51
"7273",5,1,47
"7274",2,4,41
"7275",7,6,43
"7276",3,2,27
"7277",4,3,41
"7278",5,1,14
"7279",8,2,43
"7280",7,1,16
"7281",2,1,15
"7282",10,1,31
"7283",6,5,46
"7284",9,4,27
"7285",9,4,13
"7286",9,4,11
"7287",5,3,23
"7288",6,6,7
"7289",2,1,44
"7290",2,6,11
"7291",7,3,42
"7292",6,3,45
"7293",7,4,44
"7294",8,3,19
"7295",10,5,24
"7296",9,3,20
"7297",3,5,14
"7298",5,1,46
"7299",4,2,11
"7300",6,4,8
"7301",8,2,32
"7302",2,3,33
"7303",9,3,29
"7304",4,4,16
"7305",8,3,42
"7306",2,3,13
"7307",7,5,23
"7308",1,3,42
"7309",3,4,11
"7310",9,3,45
"7311",5,5,44
"7312",2,6,34
"7313",7,5,24
"7314",3,6,21
"7315",2,3,28
"7316",2,5,49
"7317",2,2,11
"7318",8,2,44
"7319",7,6,7
"7320",8,3,24
"7321",6,1,49
"7322",4,3,45
"7323",3,4,15
"7324",4,2,19
"7325",2,3,33
"7326",7,2,19
"7327",2,4,45
"7328",2,5,19
"7329",5,5,43
"7330",9,6,4
"7331",2,2,48
"7332",10,4,47
"7333",1,6,1
"7334",5,1,24
"7335",7,2,28
"7336",4,5,17
"7337",4,5,13
"7338",5,6,36
"7339",7,1,5
"7340",5,2,31
"7341",7,5,43
"7342",3,4,31
"7343",3,5,12
"7344",8,5,24
"7345",5,2,51
"7346",10,3,43
"7347",5,3,20
"7348",1,2,13
"7349",7,2,46
"7350",6,2,36
"7351",5,4,35
"7352",3,5,48
"7353",4,2,14
"7354",6,4,13
"7355",2,5,20
"7356",8,3,20
"7357",10,2,50
"7358",8,2,4
"7359",1,5,39
"7360",9,3,11
"7361",8,2,24
"7362",4,4,42
"7363",9,3,34
"7364",8,5,45
"7365",8,4,49
"7366",3,5,31
"7367",4,1,36
"7368",8,2,1
"7369",10,6,23
"7370",5,6,10
"7371",2,2,24
"7372",4,5,42
"7373",2,5,46
"7374",10,2,7
"7375",4,6,32
"7376",4,6,4
"7377",5,4,18
"7378",3,4,18
"7379",5,5,47
"7380",5,3,36
"7381",8,1,38
"7382",9,4,16
"7383",5,5,24
"7384",2,4,9
"7385",2,3,5
"7386",4,4,12
"7387",5,3,38
"7388",5,4,2
"7389",9,2,31
"7390",2,5,23
"7391",2,4,33
"7392",8,4,46
"7393",7,5,31
"7394",2,5,13
"7395",2,3,3
"7396",1,5,22
"7397",9,6,14
"7398",4,4,13
"7399",7,5,9
"7400",4,6,39
"7401",7,6,4
"7402",9,2,10
"7403",5,3,25
"7404",3,5,19
"7405",5,5,20
"7406",8,4,44
"7407",7,3,7
"7408",3,5,8
"7409",3,4,42
"7410",9,3,34
"7411",1,6,29
"7412",8,2,9
"7413",2,5,27
"7414",2,5,47
"7415",7,2,20
"7416",7,1,34
"7417",3,3,50
"7418",5,2,22
"7419",9,6,32
"7420",7,5,6
"7421",6,2,51
"7422",1,5,51
"7423",6,5,11
"7424",7,2,52
"7425",9,4,49
"7426",5,3,47
"7427",9,2,46
"7428",4,4,13
"7429",2,2,12
"7430",7,3,9
"7431",4,2,33
"7432",10,2,4
"7433",5,2,52
"7434",6,4,41
"7435",10,4,51
"7436",10,2,11
"7437",8,4,3
"7438",2,5,9
"7439",9,2,5
"7440",8,3,27
"7441",2,5,39
"7442",7,6,40
"7443",4,2,23
"7444",8,5,24
"7445",4,3,3
"7446",6,4,44
"7447",5,2,49
"7448",5,2,25
"7449",4,5,40
"7450",9,3,26
"7451",10,6,5
"7452",9,2,37
"7453",8,2,11
"7454",9,1,35
"7455",9,5,30
"7456",10,6,16
"7457",3,6,9
"7458",2,4,31
"7459",8,5,28
"7460",8,4,19
"7461",6,4,31
"7462",1,3,10
"7463",7,4,16
"7464",5,4,2
"7465",6,3,27
"7466",9,1,28
"7467",7,2,12
"7468",9,5,3
"7469",3,4,24
"7470",7,5,47
"7471",9,4,33
"7472",5,3,29
"7473",7,3,21
"7474",4,3,10
"7475",9,2,2
"7476",9,5,28
"7477",10,5,43
"7478",1,4,24
"7479",3,4,18
"7480",7,3,41
"7481",4,4,13
"7482",4,5,7
"7483",3,4,11
"7484",3,2,15
"7485",5,4,52
"7486",5,5,31
"7487",7,2,51
"7488",3,3,15
"7489",2,2,33
"7490",3,2,11
"7491",8,1,37
"7492",2,5,4
"7493",6,2,39
"7494",7,5,25
"7495",6,5,12
"7496",10,6,34
"7497",2,1,30
"7498",6,6,29
"7499",2,3,12
"7500",10,4,17
"7501",6,3,31
"7502",4,5,42
"7503",5,2,45
"7504",5,2,49
"7505",2,5,22
"7506",7,6,23
"7507",7,5,37
"7508",5,2,37
"7509",9,1,44
"7510",2,2,16
"7511",2,4,31
"7512",4,2,32
"7513",5,1,52
"7514",8,5,51
"7515",8,4,37
"7516",4,1,31
"7517",9,4,9
"7518",3,3,21
"7519",2,1,40
"7520",2,5,15
"7521",5,1,45
"7522",10,4,40
"7523",5,1,7
"7524",3,4,20
"7525",6,3,41
"7526",3,5,41
"7527",8,5,21
"7528",9,3,2
"7529",1,2,50
"7530",4,5,5
"7531",6,4,3
"7532",5,6,51
"7533",5,1,26
"7534",4,6,17
"7535",5,3,36
"7536",8,3,46
"7537",7,4,49
"7538",6,4,28
"7539",6,2,46
"7540",3,1,44
"7541",5,5,34
"7542",7,4,42
"7543",8,5,6
"7544",9,3,32
"7545",5,4,4
"7546",1,3,22
"7547",3,3,21
"7548",9,3,18
"7549",4,5,40
"7550",3,5,33
"7551",3,5,6
"7552",9,3,14
"7553",9,2,40
"7554",4,4,40
"7555",3,3,13
"7556",10,3,41
"7557",9,3,9
"7558",5,3,16
"7559",2,3,16
"7560",1,3,3
"7561",9,4,19
"7562",10,3,19
"7563",8,1,21
"7564",2,6,23
"7565",3,2,33
"7566",4,1,36
"7567",8,4,40
"7568",9,3,50
"7569",4,4,21
"7570",2,1,7
"7571",2,6,6
"7572",8,2,30
"7573",10,6,38
"7574",1,4,29
"7575",4,4,18
"7576",6,2,31
"7577",9,1,39
"7578",1,4,6
"7579",9,1,20
"7580",9,2,4
"7581",6,5,26
"7582",9,5,50
"7583",4,3,4
"7584",2,5,11
"7585",3,5,16
"7586",6,6,45
"7587",5,2,9
"7588",9,2,42
"7589",2,4,4
"7590",5,2,20
"7591",5,3,6
"7592",5,4,35
"7593",8,1,18
"7594",10,3,42
"7595",4,3,9
"7596",10,4,34
"7597",4,3,23
"7598",4,2,26
"7599",8,5,39
"7600",2,5,2
"7601",5,2,5
"7602",10,6,15
"7603",2,3,20
"7604",3,2,24
"7605",7,3,49
"7606",7,3,42
"7607",9,4,19
"7608",2,1,22
"7609",10,2,22
"7610",6,5,45
"7611",1,3,35
"7612",6,1,39
"7613",5,3,52
"7614",8,5,49
"7615",7,6,1
"7616",5,5,20
"7617",6,4,44
"7618",7,5,6
"7619",4,2,51
"7620",10,1,11
"7621",5,5,22
"7622",4,2,11
"7623",10,1,38
"7624",8,5,4
"7625",7,3,6
"7626",8,4,14
"7627",2,6,31
"7628",10,3,12
"7629",9,2,35
"7630",10,2,31
"7631",4,2,38
"7632",3,5,12
"7633",10,3,20
"7634",8,5,35
"7635",4,5,9
"7636",5,6,50
"7637",9,4,20
"7638",1,3,36
"7639",8,5,33
"7640",8,2,41
"7641",8,4,13
"7642",6,6,30
"7643",9,2,25
"7644",5,5,16
"7645",7,5,21
"7646",4,3,47
"7647",6,6,35
"7648",2,4,23
"7649",7,3,47
"7650",4,5,46
"7651",9,4,50
"7652",2,5,38
"7653",6,4,25
"7654",2,1,48
"7655",9,5,33
"7656",9,2,10
"7657",9,3,21
"7658",4,2,10
"7659",3,3,30
"7660",6,4,6
"7661",8,2,40
"7662",3,4,6
"7663",7,2,21
"7664",4,1,51
"7665",6,2,9
"7666",10,3,33
"7667",4,3,5
"7668",7,1,32
"7669",6,4,14
"7670",2,5,4
"7671",3,5,47
"7672",6,6,40
"7673",7,6,40
"7674",4,5,10
"7675",5,4,46
"7676",3,3,47
"7677",6,3,10
"7678",6,2,2
"7679",1,2,48
"7680",2,5,1
"7681",1,3,19
"7682",2,4,30
"7683",1,4,20
"7684",2,6,37
"7685",6,6,34
"7686",4,5,49
"7687",9,3,13
"7688",10,4,27
"7689",5,5,17
"7690",6,1,15
"7691",2,5,39
"7692",2,4,38
"7693",1,1,41
"7694",10,5,24
"7695",2,3,33
"7696",7,1,24
"7697",9,6,10
"7698",8,4,18
"7699",5,5,19
"7700",7,1,29
"7701",2,2,28
"7702",7,1,10
"7703",4,3,46
"7704",6,3,19
"7705",7,2,21
"7706",4,2,45
"7707",1,4,17
"7708",3,3,40
"7709",2,4,24
"7710",7,2,30
"7711",10,6,15
"7712",9,5,23
"7713",3,5,52
"7714",5,3,26
"7715",8,1,6
"7716",1,5,19
"7717",2,3,17
"7718",3,3,12
"7719",8,2,10
"7720",5,3,17
"7721",3,2,38
"7722",10,2,29
"7723",2,3,8
"7724",5,2,49
"7725",4,1,44
"7726",2,5,15
"7727",5,3,13
"7728",7,2,37
"7729",5,4,13
"7730",4,4,38
"7731",7,1,34
"7732",7,1,23
"7733",7,5,28
"7734",2,4,33
"7735",6,3,13
"7736",5,2,14
"7737",10,6,47
"7738",2,2,33
"7739",3,5,7
"7740",5,2,21
"7741",3,1,33
"7742",6,2,49
"7743",2,1,4
"7744",2,4,34
"7745",3,4,15
"7746",3,3,12
"7747",3,3,31
"7748",9,2,52
"7749",6,3,37
"7750",4,3,46
"7751",2,5,47
"7752",10,3,5
"7753",8,2,28
"7754",9,2,35
"7755",6,4,49
"7756",6,3,23
"7757",9,5,41
"7758",1,3,22
"7759",9,4,34
"7760",8,6,28
"7761",2,5,23
"7762",5,3,6
"7763",4,2,24
"7764",2,1,21
"7765",3,2,28
"7766",8,5,18
"7767",8,2,28
"7768",9,3,48
"7769",7,3,28
"7770",8,2,26
"7771",8,2,42
"7772",2,3,25
"7773",7,3,2
"7774",6,5,52
"7775",8,1,40
"7776",3,5,28
"7777",3,4,19
"7778",4,2,34
"7779",3,3,33
"7780",5,3,24
"7781",4,2,5
"7782",6,3,16
"7783",9,1,4
"7784",3,4,14
"7785",7,5,22
"7786",3,5,38
"7787",8,6,43
"7788",8,5,3
"7789",5,3,13
"7790",4,4,18
"7791",10,2,6
"7792",4,3,51
"7793",7,5,41
"7794",10,3,51
"7795",8,1,25
"7796",1,6,43
"7797",8,3,51
"7798",9,6,16
"7799",6,3,19
"7800",5,4,47
"7801",8,5,38
"7802",4,5,8
"7803",5,6,13
"7804",9,5,4
"7805",4,5,39
"7806",8,5,43
"7807",7,6,27
"7808",7,4,30
"7809",7,1,9
"7810",10,4,1
"7811",2,3,16
"7812",1,5,26
"7813",6,3,17
"7814",8,2,40
"7815",7,3,3
"7816",3,4,42
"7817",5,2,5
"7818",9,1,1
"7819",1,2,7
"7820",9,3,15
"7821",8,2,18
"7822",6,1,50
"7823",9,2,23
"7824",5,5,28
"7825",10,4,37
"7826",1,3,37
"7827",5,4,39
"7828",8,5,34
"7829",6,4,45
"7830",7,6,20
"7831",5,4,41
"7832",5,3,3
"7833",4,4,43
"7834",5,1,8
"7835",9,4,29
"7836",5,5,35
"7837",7,4,9
"7838",8,2,10
"7839",6,2,35
"7840",6,4,30
"7841",7,2,25
"7842",10,6,34
"7843",3,3,4
"7844",2,5,45
"7845",8,2,18
"7846",5,2,51
"7847",2,3,41
"7848",7,5,41
"7849",7,2,27
"7850",2,2,35
"7851",10,1,24
"7852",3,2,35
"7853",7,1,32
"7854",6,3,11
"7855",9,5,19
"7856",2,4,16
"7857",4,4,4
"7858",2,5,17
"7859",6,1,33
"7860",1,3,23
"7861",1,1,33
"7862",5,2,4
"7863",8,4,34
"7864",9,3,10
"7865",9,4,48
"7866",3,5,43
"7867",6,4,24
"7868",8,3,30
"7869",8,3,25
"7870",6,2,25
"7871",3,2,24
"7872",5,2,44
"7873",9,5,36
"7874",3,3,32
"7875",7,4,25
"7876",8,1,35
"7877",8,4,6
"7878",9,6,11
"7879",8,4,17
"7880",3,5,4
"7881",4,2,15
"7882",8,6,11
"7883",9,3,23
"7884",4,4,22
"7885",10,4,51
"7886",6,2,15
"7887",6,3,9
"7888",9,5,29
"7889",3,3,30
"7890",4,4,11
"7891",6,1,11
"7892",6,3,45
"7893",4,5,4
"7894",3,6,6
"7895",6,2,6
"7896",4,2,43
"7897",3,6,42
"7898",1,4,15
"7899",9,1,14
"7900",4,3,9
"7901",2,5,17
"7902",9,2,44
"7903",10,3,40
"7904",3,6,21
"7905",4,6,9
"7906",10,1,2
"7907",7,5,8
"7908",9,3,11
"7909",5,2,40
"7910",4,4,3
"7911",10,4,11
"7912",3,4,13
"7913",5,3,19
"7914",8,2,48
"7915",2,2,46
"7916",3,3,8
"7917",7,6,5
"7918",5,3,5
"7919",8,3,12
"7920",8,3,34
"7921",9,3,48
"7922",7,2,38
"7923",2,5,6
"7924",5,3,49
"7925",9,3,33
"7926",10,6,41
"7927",3,1,4
"7928",9,5,38
"7929",6,3,23
"7930",2,6,23
"7931",10,2,36
"7932",3,5,41
"7933",5,5,32
"7934",3,4,31
"7935",5,5,14
"7936",5,2,7
"7937",2,6,17
"7938",5,4,36
"7939",7,2,50
"7940",6,5,24
"7941",9,3,12
"7942",8,3,32
"7943",2,2,10
"7944",3,5,1
"7945",1,1,16
"7946",7,1,18
"7947",9,6,21
"7948",4,6,19
"7949",5,1,21
"7950",6,6,25
"7951",9,4,11
"7952",8,5,15
"7953",4,2,35
"7954",7,2,3
"7955",5,4,8
"7956",5,2,38
"7957",1,4,22
"7958",5,2,48
"7959",4,4,36
"7960",5,4,16
"7961",6,3,11
"7962",8,4,40
"7963",4,5,1
"7964",9,1,10
"7965",2,1,34
"7966",1,2,45
"7967",5,2,8
"7968",4,1,32
"7969",8,2,5
"7970",7,3,38
"7971",6,3,35
"7972",9,2,33
"7973",3,4,19
"7974",5,6,31
"7975",7,6,14
"7976",5,1,15
"7977",10,3,47
"7978",6,4,48
"7979",2,4,46
"7980",5,4,28
"7981",5,2,8
"7982",3,3,8
"7983",7,4,36
"7984",10,2,10
"7985",4,2,38
"7986",9,4,17
"7987",5,4,52
"7988",7,5,10
"7989",2,4,12
"7990",9,3,46
"7991",8,1,27
"7992",2,4,27
"7993",1,5,14
"7994",4,2,21
"7995",8,3,20
"7996",2,5,29
"7997",9,3,34
"7998",9,5,27
"7999",6,2,17
"8000",10,6,24
"8001",3,3,31
"8002",2,3,5
"8003",2,5,21
"8004",2,1,21
"8005",3,4,2
"8006",5,3,27
"8007",2,5,36
"8008",8,3,30
"8009",6,4,20
"8010",4,3,48
"8011",4,3,11
"8012",4,4,17
"8013",3,2,7
"8014",6,5,24
"8015",4,1,49
"8016",3,2,44
"8017",2,2,12
"8018",5,5,20
"8019",9,4,33
"8020",3,4,20
"8021",5,5,21
"8022",6,2,24
"8023",8,1,5
"8024",2,5,51
"8025",2,5,43
"8026",9,6,6
"8027",1,4,8
"8028",3,4,29
"8029",4,2,25
"8030",9,6,21
"8031",8,5,52
"8032",7,3,17
"8033",4,5,34
"8034",6,2,25
"8035",9,6,47
"8036",7,5,28
"8037",7,1,47
"8038",7,4,1
"8039",4,3,36
"8040",3,2,33
"8041",5,3,34
"8042",5,6,30
"8043",8,4,42
"8044",2,1,17
"8045",9,1,46
"8046",5,3,18
"8047",5,2,18
"8048",6,3,48
"8049",5,4,11
"8050",8,1,31
"8051",7,2,51
"8052",10,5,9
"8053",7,2,27
"8054",8,1,29
"8055",8,5,39
"8056",1,5,39
"8057",6,5,8
"8058",10,2,49
"8059",2,1,51
"8060",8,4,34
"8061",3,4,5
"8062",7,1,6
"8063",2,2,31
"8064",6,4,46
"8065",5,4,34
"8066",5,4,37
"8067",2,3,35
"8068",10,5,9
"8069",9,3,26
"8070",1,3,37
"8071",8,5,18
"8072",2,4,49
"8073",10,1,38
"8074",3,3,37
"8075",2,5,48
"8076",7,5,35
"8077",7,1,38
"8078",9,5,24
"8079",5,5,23
"8080",4,4,38
"8081",9,4,34
"8082",4,2,40
"8083",5,6,38
"8084",3,6,24
"8085",4,6,45
"8086",8,2,24
"8087",3,3,5
"8088",2,1,20
"8089",2,6,49
"8090",3,1,39
"8091",5,1,42
"8092",8,3,48
"8093",8,5,28
"8094",6,5,47
"8095",7,5,21
"8096",6,2,35
"8097",3,1,3
"8098",6,2,17
"8099",10,3,46
"8100",2,4,40
"8101",5,6,37
"8102",4,3,28
"8103",7,3,38
"8104",5,1,32
"8105",1,3,19
"8106",10,5,22
"8107",9,3,12
"8108",7,5,13
"8109",6,5,7
"8110",2,5,25
"8111",8,3,31
"8112",2,2,14
"8113",4,6,31
"8114",4,4,52
"8115",1,3,37
"8116",8,5,48
"8117",4,2,37
"8118",10,6,27
"8119",6,5,27
"8120",3,5,30
"8121",1,1,42
"8122",8,6,46
"8123",9,2,6
"8124",3,4,6
"8125",9,3,25
"8126",2,4,8
"8127",4,6,29
"8128",3,5,40
"8129",4,6,7
"8130",6,3,11
"8131",6,4,39
"8132",2,3,34
"8133",4,6,3
"8134",4,4,48
"8135",7,1,43
"8136",2,1,32
"8137",10,6,32
"8138",2,5,38
"8139",1,3,37
"8140",5,4,25
"8141",4,6,26
"8142",1,4,20
"8143",2,2,1
"8144",5,3,42
"8145",2,2,19
"8146",8,2,8
"8147",7,5,51
"8148",5,6,45
"8149",5,1,18
"8150",3,4,17
"8151",7,4,45
"8152",5,2,44
"8153",8,4,28
"8154",5,2,8
"8155",3,3,48
"8156",3,3,48
"8157",6,6,26
"8158",9,6,17
"8159",2,1,15
"8160",1,3,9
"8161",2,3,45
"8162",6,2,17
"8163",8,3,11
"8164",5,5,19
"8165",2,3,19
"8166",2,6,8
"8167",7,4,5
"8168",5,2,10
"8169",2,4,26
"8170",8,5,31
"8171",4,5,32
"8172",4,5,31
"8173",6,5,21
"8174",7,2,4
"8175",3,4,10
"8176",1,2,6
"8177",10,3,36
"8178",5,2,47
"8179",7,1,46
"8180",8,5,17
"8181",8,5,50
"8182",5,3,10
"8183",5,2,46
"8184",5,4,30
"8185",2,3,33
"8186",2,4,15
"8187",3,5,5
"8188",8,3,13
"8189",7,3,47
"8190",10,2,51
"8191",1,6,8
"8192",5,3,46
"8193",3,1,21
"8194",7,5,32
"8195",10,6,47
"8196",10,5,47
"8197",2,5,30
"8198",3,2,20
"8199",4,4,9
"8200",2,5,10
"8201",3,4,41
"8202",9,2,12
"8203",9,4,26
"8204",6,3,33
"8205",1,2,42
"8206",5,5,36
"8207",3,2,17
"8208",8,1,35
"8209",8,4,12
"8210",2,4,27
"8211",5,1,18
"8212",6,4,5
"8213",8,3,46
"8214",7,3,4
"8215",1,4,6
"8216",4,4,6
"8217",8,3,19
"8218",6,3,15
"8219",3,1,15
"8220",4,3,36
"8221",4,1,28
"8222",4,1,4
"8223",6,3,50
"8224",7,3,15
"8225",7,4,28
"8226",3,5,43
"8227",2,3,21
"8228",3,5,7
"8229",8,5,42
"8230",4,5,3
"8231",10,6,44
"8232",7,3,5
"8233",9,5,12
"8234",6,5,20
"8235",2,1,40
"8236",7,4,30
"8237",6,3,11
"8238",1,3,42
"8239",5,3,32
"8240",4,5,24
"8241",3,1,27
"8242",1,3,15
"8243",2,2,6
"8244",5,5,39
"8245",6,3,26
"8246",2,5,13
"8247",5,5,44
"8248",4,5,9
"8249",2,5,35
"8250",9,4,50
"8251",8,5,12
"8252",10,4,31
"8253",2,3,44
"8254",9,4,30
"8255",7,2,38
"8256",6,3,19
"8257",6,2,32
"8258",2,4,14
"8259",2,3,23
"8260",4,5,52
"8261",4,4,5
"8262",4,3,38
"8263",9,5,23
"8264",9,2,18
"8265",5,5,10
"8266",9,1,7
"8267",7,1,38
"8268",10,1,21
"8269",3,5,29
"8270",10,4,7
"8271",10,4,9
"8272",7,2,24
"8273",8,2,6
"8274",8,3,30
"8275",8,5,6
"8276",5,3,45
"8277",6,1,17
"8278",2,4,39
"8279",3,1,16
"8280",4,2,14
"8281",5,3,28
"8282",6,2,15
"8283",3,5,16
"8284",8,2,44
"8285",9,5,22
"8286",1,5,41
"8287",9,4,40
"8288",6,6,45
"8289",6,3,42
"8290",3,4,11
"8291",10,4,24
"8292",8,2,38
"8293",8,6,44
"8294",8,4,26
"8295",5,2,6
"8296",8,3,33
"8297",3,3,29
"8298",8,2,48
"8299",1,5,3
"8300",6,2,34
"8301",5,5,4
"8302",7,5,46
"8303",6,3,3
"8304",4,2,14
"8305",8,4,24
"8306",4,3,36
"8307",2,5,3
"8308",8,4,10
"8309",9,2,51
"8310",3,4,48
"8311",8,4,19
"8312",8,2,14
"8313",8,1,5
"8314",3,5,36
"8315",5,5,7
"8316",8,3,15
"8317",7,6,41
"8318",8,3,24
"8319",8,4,45
"8320",9,5,32
"8321",1,3,35
"8322",7,6,7
"8323",3,5,39
"8324",7,1,5
"8325",9,4,11
"8326",6,3,18
"8327",7,2,4
"8328",9,2,41
"8329",3,5,35
"8330",5,3,41
"8331",8,2,48
"8332",9,4,28
"8333",7,6,25
"8334",3,4,28
"8335",2,5,34
"8336",5,5,18
"8337",4,4,47
"8338",2,5,29
"8339",8,5,45
"8340",10,6,5
"8341",6,3,44
"8342",9,5,38
"8343",7,2,41
"8344",7,6,35
"8345",7,4,31
"8346",2,3,29
"8347",4,4,46
"8348",2,3,3
"8349",6,3,35
"8350",2,1,12
"8351",5,5,47
"8352",4,6,47
"8353",2,2,32
"8354",8,5,1
"8355",4,5,49
"8356",1,3,8
"8357",4,2,20
"8358",9,2,14
"8359",4,3,4
"8360",10,2,6
"8361",7,6,51
"8362",8,2,4
"8363",4,5,9
"8364",3,4,32
"8365",5,4,35
"8366",6,5,38
"8367",6,3,47
"8368",4,3,12
"8369",8,5,22
"8370",10,2,49
"8371",4,4,26
"8372",4,3,40
"8373",2,2,51
"8374",4,5,34
"8375",2,5,43
"8376",2,5,7
"8377",9,4,23
"8378",7,2,10
"8379",9,4,36
"8380",9,2,36
"8381",9,3,50
"8382",8,6,2
"8383",6,3,50
"8384",6,4,29
"8385",7,4,50
"8386",2,4,26
"8387",1,5,33
"8388",5,4,18
"8389",4,3,49
"8390",7,2,15
"8391",8,6,2
"8392",7,1,47
"8393",5,2,5
"8394",9,3,27
"8395",10,5,19
"8396",10,6,3
"8397",1,1,47
"8398",9,2,13
"8399",1,3,50
"8400",10,6,2
"8401",8,6,51
"8402",5,3,7
"8403",4,5,9
"8404",6,4,7
"8405",7,2,38
"8406",8,2,41
"8407",2,6,12
"8408",4,1,19
"8409",10,1,35
"8410",5,2,4
"8411",9,6,2
"8412",8,3,32
"8413",9,3,30
"8414",3,2,8
"8415",7,5,45
"8416",5,6,26
"8417",5,6,46
"8418",6,2,19
"8419",5,2,15
"8420",8,1,14
"8421",5,2,30
"8422",9,4,19
"8423",1,3,3
"8424",8,6,18
"8425",7,5,13
"8426",4,5,42
"8427",6,3,18
"8428",6,2,21
"8429",6,3,38
"8430",8,6,48
"8431",7,4,47
"8432",4,2,46
"8433",4,1,50
"8434",4,6,14
"8435",2,5,11
"8436",6,5,52
"8437",9,3,3
"8438",8,5,23
"8439",8,1,46
"8440",4,4,32
"8441",10,1,32
"8442",5,4,26
"8443",6,5,21
"8444",1,5,23
"8445",7,2,11
"8446",4,1,51
"8447",7,5,12
"8448",6,3,32
"8449",3,5,46
"8450",8,6,21
"8451",3,5,19
"8452",6,3,33
"8453",7,2,17
"8454",10,4,40
"8455",6,5,45
"8456",7,4,43
"8457",7,2,21
"8458",7,5,16
"8459",8,3,2
"8460",2,3,35
"8461",6,2,27
"8462",2,3,21
"8463",2,4,19
"8464",9,2,20
"8465",3,3,17
"8466",6,5,19
"8467",2,2,33
"8468",3,5,10
"8469",6,4,47
"8470",6,2,17
"8471",2,6,12
"8472",4,2,35
"8473",4,6,15
"8474",9,1,32
"8475",9,2,38
"8476",5,2,45
"8477",6,5,3
"8478",8,4,16
"8479",4,6,37
"8480",6,2,31
